Date,AAPL,ACN,ADBE,ADI,ADSK,AKAM,AMAT,AMD,ANET,APH,APP,AVGO,CDNS,CRM,CRWD,CSCO,CTSH,DDOG,DELL,FSLR,FTNT,GDDY,GEN,GLW,HPE,HPQ,IBM,INTC,INTU,LRCX,MCHP,MSFT,MU,NOW,NTAP,NVDA,NXPI,ON,ORCL,PANW,PLTR,QCOM,SMCI,STX,SWKS,TEL,TER,TXN,WDAY,WDC
2021-04-16,130.79354858398438,268.8416442871094,525.0800170898438,146.79678344726562,300.1600036621094,105.95999908447266,128.3089141845703,82.1500015258789,19.7918758392334,32.77051544189453,61.0,43.408992767333984,147.25999450683594,229.12606811523438,215.1999969482422,46.01200866699219,74.85234832763672,90.33999633789062,47.12308883666992,80.13999938964844,41.20199966430664,86.5999984741211,19.598430633544922,40.16720199584961,13.871405601501465,28.853952407836914,105.2239761352539,58.89094161987305,403.4612121582031,61.1001091003418,71.7496337890625,250.7666015625,88.45669555664062,111.38200378417969,69.49568939208984,15.873355865478516,183.26388549804688,42.18000030517578,74.0461654663086,61.108333587646484,22.469999313354492,124.68971252441406,3.9170000553131104,70.34716033935547,167.19979858398438,123.88809204101562,126.98137664794922,167.51959228515625,256.3500061035156,51.8720703125
2021-04-19,131.45643615722656,268.44818115234375,516.1699829101562,144.40402221679688,290.20001220703125,105.73999786376953,125.58406829833984,81.11000061035156,19.67562484741211,32.306331634521484,58.86000061035156,41.886741638183594,141.94000244140625,227.73300170898438,213.3699951171875,46.055572509765625,74.64808654785156,87.88999938964844,48.05234909057617,80.20999908447266,41.22800064086914,85.66000366210938,19.761594772338867,40.39521789550781,13.880102157592773,28.616191864013672,104.85379028320312,57.87228775024414,390.3334045410156,59.0138053894043,69.81867980957031,248.84310913085938,86.26136016845703,109.8740005493164,69.13797760009766,15.323957443237305,179.01731872558594,41.06999969482422,73.85857391357422,61.15999984741211,21.940000534057617,122.01923370361328,3.8559999465942383,70.57002258300781,163.7722625732422,121.05558776855469,123.88237762451172,163.2689666748047,254.50999450683594,51.43534469604492
2021-04-20,129.76988220214844,270.3780517578125,514.2100219726562,142.1584930419922,286.3599853515625,105.37999725341797,123.37728881835938,79.2699966430664,19.345624923706055,31.961782455444336,60.150001525878906,41.456993103027344,140.94000244140625,225.22348022460938,206.60000610351562,45.13185501098633,73.91458129882812,83.95999908447266,47.150970458984375,79.36000061035156,40.560001373291016,84.79000091552734,19.77972984313965,39.956722259521484,13.697467803955078,28.335975646972656,108.82362365722656,57.02644348144531,393.3218078613281,58.18800354003906,67.86956024169922,248.38148498535156,85.35395812988281,108.15599822998047,67.24205780029297,15.133926391601562,178.19007873535156,39.70000076293945,74.31814575195312,60.0,21.780000686645508,120.35021209716797,3.7829999923706055,70.63859558105469,160.99676513671875,119.2353286743164,121.87191772460938,161.70663452148438,249.9199981689453,51.18686294555664
2021-04-21,130.15008544921875,272.3642883300781,512.3400268554688,145.6740264892578,288.8699951171875,105.55000305175781,129.57542419433594,81.61000061035156,19.7762508392334,32.41162109375,61.810001373291016,41.686370849609375,141.5,227.79226684570312,210.3699951171875,45.25385665893555,73.58035278320312,84.77999877929688,47.11844253540039,83.6500015258789,40.38399887084961,84.5999984741211,19.951963424682617,40.561851501464844,13.906193733215332,28.7860164642334,113.069091796875,57.93595886230469,396.79541015625,60.86660385131836,70.09971618652344,250.6127471923828,87.31510162353516,109.29399871826172,67.88594818115234,15.322712898254395,184.87245178222656,41.369998931884766,71.89839935302734,59.435001373291016,22.6299991607666,122.8673095703125,3.8499999046325684,71.89862060546875,164.43312072753906,123.98098754882812,127.43255615234375,164.87490844726562,251.6199951171875,52.3012580871582
2021-04-22,128.62921142578125,271.83966064453125,507.2900085449219,142.98675537109375,288.0,106.36000061035156,126.40922546386719,79.05999755859375,19.5518741607666,32.349403381347656,62.099998474121094,41.262062072753906,140.05999755859375,228.57278442382812,216.72999572753906,44.87913513183594,73.38536834716797,84.80999755859375,46.69097137451172,87.1500015258789,40.231998443603516,84.37999725341797,19.942895889282227,39.98302459716797,13.91489028930664,28.675628662109375,111.28111267089844,56.908206939697266,394.68988037109375,58.331336975097656,68.61293029785156,247.33316040039062,82.65127563476562,109.697998046875,67.519287109375,14.813716888427734,180.3868865966797,40.93000030517578,70.21958923339844,58.801666259765625,22.860000610351562,119.9622802734375,3.7790000438690186,72.07005310058594,161.61355590820312,122.59721374511719,123.88237762451172,162.16921997070312,252.9499969482422,49.891761779785156
2021-04-23,130.94952392578125,273.3197937011719,515.8400268554688,146.34584045410156,295.2699890136719,107.01000213623047,129.39315795898438,82.76000213623047,19.915000915527344,32.92365264892578,58.5,42.26118087768555,142.0800018310547,230.70684814453125,219.3000030517578,45.23643112182617,73.06040954589844,89.56999969482422,47.11844253540039,88.55999755859375,40.35200119018555,84.88999938964844,20.169519424438477,40.561851501464844,14.280155181884766,29.227571487426758,112.18693542480469,53.87953567504883,402.58795166015625,59.56053161621094,70.8838882446289,251.16098022460938,83.9391860961914,110.54000091552734,68.80707550048828,15.227697372436523,185.26768493652344,42.54999923706055,70.3133773803711,59.73666763305664,23.40999984741211,122.181640625,3.825000047683716,76.41584777832031,168.22189331054688,125.11398315429688,128.99185180664062,164.8050994873047,254.8000030517578,51.254634857177734
2021-04-26,131.33944702148438,271.2400817871094,515.7000122070312,147.8367156982422,299.3399963378906,109.75,131.73422241210938,85.41000366210938,20.066875457763672,33.00979232788086,59.79999923706055,42.77978515625,144.22999572753906,232.63343811035156,224.47000122070312,45.001136779785156,73.8681640625,93.13999938964844,46.63986587524414,89.79000091552734,40.779998779296875,86.83000183105469,20.495861053466797,40.403995513916016,14.114916801452637,29.151153564453125,111.50952911376953,53.44295883178711,405.8578186035156,61.04885482788086,72.14400482177734,251.5456085205078,85.70520782470703,111.84200286865234,68.99488067626953,15.439922332763672,188.447998046875,43.79999923706055,69.87257385253906,60.244998931884766,24.110000610351562,125.36629486083984,3.865999937057495,79.9473648071289,175.92282104492188,125.53187561035156,130.85516357421875,167.0220489501953,259.239990234375,53.76955032348633
2021-04-27,131.01773071289062,271.9239196777344,517.3200073242188,146.83358764648438,297.8699951171875,111.62000274658203,131.23529052734375,85.20999908447266,19.938749313354492,32.665245056152344,58.849998474121094,42.2811279296875,132.75,231.39845275878906,221.25,44.7658576965332,74.22100067138672,93.80000305175781,46.79319763183594,89.69000244140625,40.25,87.5199966430664,20.378015518188477,39.035850524902344,14.088826179504395,29.23606300354004,111.85613250732422,52.72444152832031,403.7522277832031,61.21116256713867,71.38703155517578,251.9495849609375,87.28583526611328,112.5260009765625,68.56562042236328,15.343910217285156,186.95892333984375,43.29999923706055,70.5478286743164,59.746665954589844,23.8799991607666,124.50923156738281,3.8499999046325684,80.77023315429688,173.9314727783203,125.5133056640625,128.57012939453125,166.01834106445312,261.3299865722656,54.55263900756836
2021-04-28,130.22811889648438,271.94268798828125,515.47998046875,143.6217498779297,299.2300109863281,108.9800033569336,130.1894989013672,84.0199966430664,20.047500610351562,32.311119079589844,58.75,41.632877349853516,133.27000427246094,234.0364227294922,220.24000549316406,44.539276123046875,74.44381713867188,91.55999755859375,46.193817138671875,88.69999694824219,39.60200119018555,87.94999694824219,20.069805145263672,38.9043083190918,14.045342445373535,29.142662048339844,112.63592529296875,52.4061164855957,403.4417724609375,60.5628662109375,70.08609771728516,244.82305908203125,83.9391860961914,111.447998046875,68.50301361083984,15.239167213439941,182.59288024902344,41.45000076293945,70.12578582763672,60.026668548583984,23.850000381469727,123.21012878417969,3.813999891281128,81.60167694091797,173.0592041015625,126.22840118408203,129.84506225585938,158.6954345703125,260.8900146484375,53.159645080566406
2021-04-29,130.1305694580078,274.0693359375,516.0900268554688,145.4163360595703,296.2799987792969,110.0,129.90167236328125,83.91000366210938,20.156875610351562,32.847084045410156,59.16999816894531,42.27569580078125,133.4600067138672,231.54666137695312,211.52999877929688,44.84428024291992,75.53938293457031,88.83999633789062,46.46331024169922,87.29000091552734,39.09400177001953,87.9000015258789,19.942895889282227,39.59715270996094,14.236675262451172,29.465330123901367,113.61259460449219,53.00639343261719,403.7813720703125,60.84003448486328,70.67082977294922,242.85145568847656,85.91986083984375,101.0,68.74446868896484,15.287050247192383,184.53233337402344,41.0,71.15747833251953,59.19166564941406,23.3700008392334,128.7223663330078,3.809999942779541,82.99883270263672,174.33680725097656,128.3272705078125,128.28570556640625,162.18667602539062,254.6699981689453,53.558719635009766
2021-04-30,128.1613006591797,271.66168212890625,508.3399963378906,140.952880859375,291.9100036621094,108.69999694824219,127.3302993774414,81.62000274658203,19.6981258392334,32.224979400634766,58.0099983215332,41.36088562011719,131.77000427246094,227.55516052246094,208.50999450683594,44.364994049072266,74.64808654785156,85.7699966430664,45.687374114990234,76.52999877929688,40.84600067138672,86.81999969482422,19.58936882019043,38.772743225097656,13.93228530883789,28.964338302612305,111.75370025634766,52.32426071166992,399.9099426269531,58.892303466796875,68.12340545654297,242.53402709960938,83.97821807861328,101.27400207519531,66.79492950439453,14.972575187683105,176.94918823242188,39.0,71.08244323730469,58.89833450317383,23.040000915527344,125.22196197509766,3.7019999027252197,79.57878112792969,159.77200317382812,124.8818130493164,122.66629791259766,158.42161560058594,247.0,53.18223571777344
2021-05-03,129.21412658691406,273.7226867675781,503.4599914550781,139.25953674316406,287.5,107.0199966430664,127.464599609375,78.55000305175781,19.669374465942383,31.703365325927734,60.060001373291016,40.811466217041016,129.6199951171875,221.0738983154297,205.1199951171875,44.591556549072266,76.31928253173828,80.16999816894531,45.43181228637695,75.7699966430664,40.63600158691406,85.4800033569336,19.598430633544922,39.29018783569336,13.93228530883789,29.278522491455078,114.01432800292969,52.07869338989258,399.1143493652344,58.58761215209961,67.14432525634766,242.22628784179688,82.95375061035156,98.06400299072266,66.45507049560547,14.800251960754395,176.33334350585938,37.56999969482422,72.52678680419922,58.18000030517578,22.299999237060547,123.98596954345703,3.7260000705718994,78.51588439941406,155.37527465820312,123.8230972290039,122.57804107666016,156.92086791992188,243.75,52.7982177734375
2021-05-04,124.64185333251953,273.188720703125,490.70001220703125,139.80252075195312,279.7300109863281,105.19000244140625,123.50202941894531,78.61000061035156,19.096250534057617,31.61722755432129,58.54999923706055,40.30375289916992,126.3499984741211,214.57289123535156,197.7899932861328,44.190696716308594,75.43726348876953,77.86000061035156,44.846378326416016,73.81999969482422,41.35599899291992,82.41999816894531,19.453388214111328,39.44804382324219,13.80183219909668,28.83696746826172,114.80198669433594,51.75127029418945,385.8020935058594,57.54825973510742,65.6711654663086,238.31202697753906,82.35858154296875,96.66000366210938,67.41197967529297,14.31594467163086,175.64398193359375,37.25,73.65225219726562,57.599998474121094,21.639999389648438,120.99980163574219,3.6579999923706055,75.841552734375,152.9346466064453,123.78593444824219,120.61662292480469,157.12271118164062,237.16000366210938,50.659786224365234
